3,0,323.801758,-3147.516602,126.845497,334.885376,-3327.357910,126.897049,284.632538,-3170.376953,127.494659,404.964752,-3163.057861,123.362396,-0.384450,-0.882149,1.004338,0.044703,-0.047684,0.165403,0.035763,-0.095367,0.067055,-0.500679,0.023842,-0.327826,2.980232,9.536743,-10.877848,-0.894070,-2.384186,-2.384186,0.596046,4.768372,-1.043081,3.576279,2.384186,2.160668
4,0,323.798218,-3147.524658,126.854408,334.885742,-3327.358154,126.898468,284.632904,-3170.377686,127.495262,404.960022,-3163.057129,123.359360,-0.354648,-0.810623,0.891089,0.035763,-0.023842,0.141561,0.035763,-0.071526,0.059605,-0.470877,0.071526,-0.303984,2.980232,7.152557,-11.324883,-0.894070,2.384186,-2.384186,0.000000,2.384186,-0.745058,2.980232,4.768372,2.384186
5,0,323.794952,-3147.531494,126.862244,334.886108,-3327.358398,126.899628,284.633301,-3170.378174,127.495750,404.955719,-3163.056152,123.356529,-0.324845,-0.691414,0.783801,0.035763,-0.023842,0.116229,0.041723,-0.047684,0.049174,-0.432134,0.095367,-0.283122,2.980232,11.920929,-10.728836,0.000000,0.000000,-2.533197,0.596046,2.384186,-1.043081,3.874302,2.384186,2.086163
6,0,323.792084,-3147.537598,126.869041,334.886353,-3327.358643,126.900581,284.633759,-3170.378174,127.496185,404.951691,-3163.055176,123.353897,-0.289083,-0.619888,0.679493,0.023842,-0.023842,0.095367,0.044703,0.000000,0.043213,-0.402331,0.095367,-0.263005,3.576279,7.152557,-10.430813,-1.192093,0.000000,-2.086163,0.298023,4.768372,-0.596046,2.980232,0.000000,2.011657
7,0,323.789459,-3147.542969,126.874863,334.886536,-3327.358887,126.901314,284.634247,-3170.377930,127.496529,404.947968,-3163.053467,123.351448,-0.262260,-0.524521,0.582635,0.017881,-0.023842,0.073016,0.047684,0.023842,0.034273,-0.372529,0.166893,-0.245124,2.682209,9.536743,-9.685755,-0.596046,0.000000,-2.235174,0.298023,2.384186,-0.894070,2.980232,7.152557,1.788139
8,0,323.787079,-3147.547363,126.879814,334.886627,-3327.359131,126.901848,284.634735,-3170.377197,127.496796,404.944519,-3163.051758,123.349144,-0.235438,-0.452995,0.494719,0.011921,-0.023842,0.053644,0.050664,0.071526,0.026822,-0.345707,0.166893,-0.230223,2.682209,7.152557,-8.791685,-0.596046,0.000000,-1.937151,0.298023,4.768372,-0.745058,2.682209,0.000000,1.490116
9,0,323.784973,-3147.551025,126.883957,334.886719,-3327.359131,126.902222,284.635315,-3170.376221,127.496986,404.941284,-3163.050049,123.346962,-0.211596,-0.357628,0.414252,0.008941,0.000000,0.037253,0.056624,0.095367,0.019372,-0.321865,0.190735,-0.218302,2.384186,9.536743,-8.046627,-0.298023,2.384186,-1.639128,0.596046,2.384186,-0.745058,2.384186,2.384186,1.192093
10,0,323.783142,-3147.554443,126.887413,334.886719,-3327.359375,126.902443,284.635864,-3170.375000,127.497154,404.938293,-3163.047607,123.344856,-0.184774,-0.333786,0.345707,0.000000,-0.023842,0.022352,0.056624,0.119209,0.016391,-0.301003,0.238419,-0.210851,2.682209,2.384186,-6.854534,-0.894070,-2.384186,-1.490116,0.000000,2.384186,-0.298023,2.086163,4.768372,0.745058
11,0,323.781494,-3147.556641,126.890244,334.886688,-3327.359375,126.902550,284.636505,-3170.373779,127.497253,404.935425,-3163.044922,123.342804,-0.163913,-0.214577,0.283122,-0.002980,0.000000,0.010431,0.062585,0.143051,0.010431,-0.286102,0.262260,-0.204891,2.086163,11.920929,-6.258488,-0.298023,2.384186,-1.192093,0.596046,2.384186,-0.596046,1.490116,2.384186,0.596046
12,0,323.780029,-3147.558105,126.892525,334.886597,-3327.359619,126.902580,284.637115,-3170.371826,127.497314,404.932648,-3163.041992,123.340767,-0.146031,-0.166893,0.227988,-0.008941,-0.023842,0.002980,0.062585,0.190735,0.005960,-0.277162,0.286102,-0.203401,1.788139,4.768372,-5.513430,-0.596046,-2.384186,-0.745058,0.000000,4.768372,-0.447035,0.894070,2.384186,0.149012
13,0,323.778809,-3147.559082,126.894310,334.886505,-3327.359619,126.902580,284.637787,-3170.369873,127.497345,404.929962,-3163.039063,123.338753,-0.122190,-0.095367,0.178814,-0.011921,0.000000,0.000000,0.065565,0.190735,0.002980,-0.268221,0.309944,-0.201911,2.384186,7.152557,-4.917383,-0.298023,2.384186,-0.298023,0.298023,0.000000,-0.298023,0.894070,2.384186,0.149012
14,0,323.777740,-3147.559570,126.895638,334.886322,-3327.359619,126.902565,284.638397,-3170.367188,127.497345,404.927307,-3163.035889,123.336716,-0.107288,-0.047684,0.132620,-0.017881,0.000000,-0.001490,0.062585,0.262260,0.000000,-0.265241,0.309944,-0.203401,1.490116,4.768372,-4.619360,-0.596046,0.000000,-0.149012,-0.298023,7.152557,-0.298023,0.298023,0.000000,-0.149012
15,0,323.776886,-3147.559570,126.896591,334.886108,-3327.359863,126.902565,284.639038,-3170.364746,127.497299,404.924713,-3163.032227,123.334656,-0.086427,0.000000,0.095367,-0.020862,-0.023842,0.000000,0.062585,0.238419,-0.004470,-0.259280,0.357628,-0.206381,2.086163,4.768372,-3.725290,-0.298023,-2.384186,0.149012,0.000000,-2.384186,-0.447035,0.596046,4.768372,-0.298023
16,0,323.776154,-3147.558838,126.897247,334.885864,-3327.359863,126.902626,284.639557,-3170.362549,127.497192,404.922180,-3163.029053,123.332565,-0.071526,0.071526,0.065565,-0.023842,0.000000,0.005960,0.053644,0.238419,-0.010431,-0.253320,0.333786,-0.208616,1.490116,7.152557,-2.980232,-0.298023,2.384186,0.596046,-0.894070,0.000000,-0.596046,0.596046,-2.384186,-0.223517
17,0,323.775635,-3147.557861,126.897659,334.885620,-3327.360107,126.902756,284.640045,-3170.360107,127.497002,404.919678,-3163.025879,123.330475,-0.050664,0.095367,0.041723,-0.023842,-0.023842,0.013411,0.047684,0.238419,-0.019372,-0.250340,0.309944,-0.209361,2.086163,2.384186,-2.384186,0.000000,-2.384186,0.745058,-0.596046,0.000000,-0.894070,0.298023,-2.384186,-0.074506
18,0,323.775299,-3147.556885,126.897934,334.885345,-3327.360352,126.902985,284.640381,-3170.357422,127.496719,404.917328,-3163.022705,123.328377,-0.035763,0.119209,0.026822,-0.026822,-0.023842,0.022352,0.032783,0.262260,-0.028312,-0.235438,0.309944,-0.209361,1.490116,2.384186,-1.490116,-0.298023,0.000000,0.894070,-1.490116,2.384186,-0.894070,1.490116,0.000000,0.000000
19,0,323.775085,-3147.555420,126.898125,334.885071,-3327.360840,126.903297,284.640533,-3170.355469,127.496269,404.915070,-3163.020020,123.326324,-0.020862,0.143051,0.019372,-0.029802,-0.047684,0.031292,0.014901,0.190735,-0.044703,-0.226498,0.262260,-0.205636,1.490116,2.384186,-0.745058,-0.298023,-2.384186,0.894070,-1.788139,-7.152557,-1.639128,0.894070,-4.768372,0.372529
20,0,323.774994,-3147.553711,126.898262,334.884796,-3327.361084,126.903709,284.640442,-3170.353760,127.495628,404.912964,-3163.018311,123.324303,-0.008941,0.166893,0.013411,-0.026822,-0.023842,0.041723,-0.008941,0.190735,-0.064075,-0.208616,0.190735,-0.201911,1.192093,2.384186,-0.596046,0.298023,2.384186,1.043081,-2.384186,0.000000,-1.937151,1.788139,-7.152557,0.372529
21,0,323.775055,-3147.552246,126.898361,334.884460,-3327.361328,126.904221,284.640015,-3170.352539,127.494766,404.911133,-3163.017090,123.322350,0.005960,0.143051,0.010431,-0.032783,-0.023842,0.050664,-0.041723,0.119209,-0.086427,-0.184774,0.119209,-0.195205,1.490116,-2.384186,-0.298023,-0.596046,0.000000,0.894070,-3.278255,-7.152557,-2.235174,2.384186,-7.152557,0.670552
22,0,323.775208,-3147.550293,126.898407,334.884155,-3327.361816,126.904831,284.639313,-3170.351807,127.493591,404.909515,-3163.016602,123.320480,0.014901,0.190735,0.004470,-0.029802,-0.047684,0.061095,-0.071526,0.071526,-0.117719,-0.160933,0.047684,-0.187010,0.894070,4.768372,-0.596046,0.298023,-2.384186,1.043081,-2.980232,-4.768372,-3.129244,2.384186,-7.152557,0.819564
23,0,323.775543,-3147.548828,126.898346,334.883881,-3327.362305,126.905533,284.638092,-3170.351807,127.492104,404.908234,-3163.017334,123.318703,0.032783,0.143051,-0.005960,-0.029802,-0.047684,0.070035,-0.119209,0.000000,-0.149012,-0.128150,-0.071526,-0.178069,1.788139,-4.768372,-1.043081,0.000000,0.000000,0.894070,-4.768372,-7.152557,-3.129244,3.278255,-11.920929,0.894070
